9.975670590287533113e-02,1.706538343179772599e-01,-8.539809410107731397e-03,2.732637978497382339e-02,-2.143735339945391782e-01,-5.011683862927932553e-01
1.053743428399052662e-01,2.297527345631580897e-01,-1.278495364639322535e-02,2.234044057293810975e-02,-2.078763082664648876e-01,-4.715827567418632293e-01
1.105483907937318544e-01,1.931993345357591596e-01,-1.218883349501709637e-02,2.024988518944008734e-02,-2.016378300478829377e-01,-4.487043098613597847e-01
1.144135603955203362e-01,1.796352913849849353e-01,-1.245848144968283999e-02,1.843368778082573115e-02,-1.959457469818478570e-01,-4.336821792776311413e-01
1.142637208476530858e-01,2.564484631123525871e-01,-1.745509153574047526e-02,1.565523434537752570e-02,-1.910692017380160868e-01,-4.165707261582923260e-01
1.144700749472465084e-01,3.040189061518657199e-01,-2.111010020507864127e-02,1.244817886438196602e-02,-1.880874905547021136e-01,-3.976584539555736431e-01
1.161835778352847404e-01,2.928775414056592474e-01,-2.174881843651606597e-02,9.457322700636641363e-03,-1.860959799303162632e-01,-3.843596251981085676e-01
1.174638153568227095e-01,3.447749783706982596e-01,-2.592545173574935247e-02,6.202557612652128717e-03,-1.836866691686465380e-01,-3.649388268342513841e-01
1.196840481852395333e-01,3.281717389389743889e-01,-2.641818039164026133e-02,2.890934871976034298e-03,-1.821380344093961046e-01,-3.533151070390622150e-01
1.213349059329703744e-01,3.794445265751474339e-01,-3.077987862650202050e-02,-4.736999198669591396e-04,-1.799958873672922177e-01,-3.337105960342328648e-01
1.236712029634995103e-01,3.517245436167613093e-01,-3.067872885275723521e-02,-4.043409896212682604e-03,-1.787673317984157795e-01,-3.246022131335215000e-01
1.256421876309970487e-01,3.905733262170597020e-01,-3.443101634809057898e-02,-7.791692526690950638e-03,-1.769376479652825795e-01,-3.063868235318462085e-01
1.278603871175226780e-01,3.574561200336768274e-01,-3.388400692980516465e-02,-1.097521618400489063e-02,-1.759673454234379208e-01,-3.002097369074172573e-01
1.297811083889800210e-01,3.868574227566637935e-01,-3.701256961330429834e-02,-1.393846197191286190e-02,-1.744178185715453411e-01,-2.853503128388206189e-01
1.317867064613017225e-01,3.584188413006458851e-01,-3.655901046512558678e-02,-1.665618616375360780e-02,-1.735556947645823245e-01,-2.801320572182647295e-01
1.334647144177331657e-01,3.794479411502605926e-01,-3.904799619688673062e-02,-1.895603752322547533e-02,-1.721786149227360618e-01,-2.679899227647496440e-01
1.351407831875108267e-01,3.514583497093976550e-01,-3.839116482907069250e-02,-2.120946995479110544e-02,-1.713828459724305031e-01,-2.639561976172082880e-01
1.365691854004145445e-01,3.596697227721282197e-01,-3.987632555432384096e-02,-2.295983478300448952e-02,-1.702093765603950593e-01,-2.549781218847234077e-01
1.378730576213900716e-01,3.310136704172615407e-01,-3.887789256782586689e-02,-2.475757381278204800e-02,-1.694503623742466270e-01,-2.520453524532341727e-01
1.390025309430033273e-01,3.368923458626979506e-01,-3.996763995457296853e-02,-2.596396738388826245e-02,-1.683385401898533917e-01,-2.444133562282820860e-01
1.399748737077673444e-01,3.115431923821429527e-01,-3.891576138070249741e-02,-2.729827669875107415e-02,-1.675691558590439167e-01,-2.418085052714876171e-01
1.407784291358101236e-01,3.154437020018823201e-01,-3.965427507654141481e-02,-2.805204472360871976e-02,-1.664832936578988787e-01,-2.352452673300025332e-01
1.414159730984803631e-01,2.918604839699998621e-01,-3.848383611713623864e-02,-2.900021951663234523e-02,-1.656922674027566378e-01,-2.330210410355622042e-01
1.419138323677854585e-01,2.916250353597498735e-01,-3.874165935662787774e-02,-2.940787193569991201e-02,-1.646462145975454983e-01,-2.277008471863356254e-01
1.422296326326878968e-01,2.692862293025072296e-01,-3.743324276992869570e-02,-3.002645471415629069e-02,-1.638228139218830814e-01,-2.258138014196052756e-01
1.424423567119101619e-01,2.683801410754846350e-01,-3.745468497697260896e-02,-3.010082999993868996e-02,-1.627688098634906266e-01,-2.211116859861051442e-01
1.424806149367096597e-01,2.480873056720148129e-01,-3.610136231271260376e-02,-3.042289889477641299e-02,-1.619028620902005500e-01,-2.193595818336885883e-01
1.424285356973676586e-01,2.460318587381548072e-01,-3.588471373038493867e-02,-3.024170876619970694e-02,-1.608371889205656713e-01,-2.152423580550738014e-01
1.422106744192277172e-01,2.273080649278106380e-01,-3.448574298322145543e-02,-3.032701112056264414e-02,-1.599244164438980709e-01,-2.136135051164752274e-01
1.419200269837486150e-01,2.246258030572267639e-01,-3.409174222090497614e-02,-2.993649139461012493e-02,-1.588362629872429321e-01,-2.099289751703136975e-01
1.414754160333066835e-01,2.074084286146893608e-01,-3.267272138144614035e-02,-2.982864277883934268e-02,-1.578736354182738444e-01,-2.083726841228152604e-01
1.409714559574403725e-01,2.043574017673299437e-01,-3.214420097891847877e-02,-2.927306845313676700e-02,-1.567562807636025679e-01,-2.050209104253332415e-01
1.403264257200657616e-01,1.885691668854032610e-01,-3.072681467693551619e-02,-2.901165344084582001e-02,-1.557416280265966624e-01,-2.034989451308640562e-01
