0.1,0.1,0.2,0.0,0.0,0.2,-1.6,0.0,0.0,0.0,0.0,0.0,0.0
0.09999999999999945,0.10047420872907244,0.1952737302149294,0.005769346163447478,0.059204006069887606,0.30000000000000004,-1.7000000000000002,0.0006248114335329874,0.1,-0.1,0.1,-0.1,0.0
0.09999999999999945,0.10094841745814487,0.19054746042985876,0.010750987883424438,0.1592040060698876,0.263478586658932,-1.8000000000000003,0.0014809763275921645,0.2,-0.2,0.2,-0.2,0.0
0.09938740895730838,0.10116302844184981,0.1860322485983859,0.015141070867838079,0.2592040060698876,0.16347858665893197,-1.813523482006375,0.002161659411866549,0.30000000000000004,-0.30000000000000004,0.28013915356326413,-0.30000000000000004,0.0
0.09548702334482728,0.09998451316704099,0.1826532219140683,0.01905293771389312,0.35920400606988756,0.06347858665893197,-1.7365923577709117,0.0027614007725895555,0.4,-0.4,0.2536845463375599,-0.4,0.0
0.09197746303083772,0.09672707902195098,0.18098986059075137,0.022824447516916535,0.45920400606988754,-0.03652141334106804,-1.688919107282813,0.003660491395916682,0.41378363965358905,-0.5,0.15368454633755987,-0.5,0.0
0.08980683537365189,0.09290478235891061,0.17980232855556572,0.026521057015354885,0.4481214685697728,0.06347858665893197,-1.788919107282813,0.004718365671265603,0.3841576731707444,-0.6,0.05368454633755987,-0.6,0.0
0.08753357194858498,0.08912271529043395,0.17858743207137695,0.030125444345199207,0.5481214685697728,-0.03652141334106804,-1.7368988972536754,0.0056631472775232825,0.35785926632026166,-0.7,-0.04631545366244014,-0.7,0.0
0.08605999534924708,0.08500496858052246,0.17765965395898684,0.033585890908263805,0.5315831484279756,0.06347858665893197,-1.8368988972536755,0.006808791701865527,0.3056341708040919,-0.7999999999999999,-0.14631545366244014,-0.7999999999999999,0.0
0.08437065292574304,0.08097559855539949,0.17666269093564094,0.036945884039472424,0.6315831484279756,-0.03652141334106804,-1.7854913193979347,0.0078118669265564294,0.26040443042927447,-0.8999999999999999,-0.24631545366244015,-0.8999999999999999,0.0
